AMGOcov,AMROcov,BAEAcov,BARScov,BEWRcov,BHCOcov,BRCRcov,CBCHcov,CHSPcov,CORAcov,DEJUcov,EUSTcov,FOSPcov,GCKIcov,HAFLcov,HAWOcov,HOFIcov,HOSPcov,HOWRcov,MGWAcov,NOCRcov,NOFLcov,NRWScov,OCWAcov,OSFLcov,PISIcov,PIWOcov,PSFLcov,PUFIcov,RBNUcov,RUHUcov,RWBLcov,SAVScov,SOSPcov,SPTOcov,SWTHcov,TOWAcov,TREScov,VATHcov,VGSWcov,WAVIcov,WCSPcov,WETAcov,WIWAcov,WIWRcov,YRWAcov,YWARcov
-6.746237167,11.2383376,-0.263316594,-9.856926148,1.044549939,3.255561938,1.610347269,7.048321968,2.832285889,0.13927905,0.212755997,-2.164333039,-4.368280999,1.225613332,10.08047319,0.795053495,0.817943973,-4.311831517,-3.348159325,13.74995078,0.356073034,9.047357737,2.090170605,11.02547245,4.758676049,6.66549216,2.330651935,12.90910552,-1.988998036,7.473570404,-1.428243915,-1.874163777,-9.517091151,-0.05109564,1.820486441,2.426692597,1.662868529,-2.85024949,2.383701082,-1.655291655,0.698087613,-0.961874856,0.343804215,0.788659306,0.810520202,1.630702003,0.297639623
-3.02208664,4.050073166,0.637814438,1.512356323,-0.667531393,-2.743480073,-0.698076828,0.31713766,0.005046463,-2.718486326,-0.896415795,-0.445666027,-0.890074214,0.147146203,2.321135401,0.24325265,1.208453795,-4.491942299,-2.577960147,28.08348158,0.208624346,4.494906949,3.221168379,3.668232776,6.291226273,0.92194636,0.629908743,3.715678751,0.041419031,2.13379288,-0.000757289,-0.851691289,-3.242413254,0.063603822,0.358398743,1.72604351,-1.586881708,-5.669694376,1.055046941,1.30953318,1.488548238,0.506750297,0.269390075,0.803829446,-0.196600839,0.272304174,1.189907482
-4.846828234,-7.217863706,0.729204505,-9.971401489,-1.657586879,-6.729927837,-2.451761039,-6.334988559,-2.545923385,-2.813687538,-4.226946854,1.503715115,-0.604606797,-1.545795235,-6.840634356,0.65204197,2.92173115,-1.442847741,-0.1597131,-3.181219726,1.411019419,2.106480079,2.634381506,-7.292779503,4.841794519,-0.833820404,-1.743494293,-7.874663254,-2.227453618,-3.021113783,-1.037487416,4.000538117,-7.903647596,-0.724874602,-2.011645713,0.186384896,-5.792551322,-5.990158337,0.437692892,2.833781091,1.232989465,1.76385557,0.288380767,-2.176815515,-0.560223065,-1.084838021,0.159804251
-3.859514009,-10.31144499,-0.272997383,13.37097655,-1.821551663,-0.130892282,-5.275363812,-6.247632535,3.128707873,4.070051009,-5.361648494,0.926175246,-2.084509346,-3.560241608,-4.06302864,0.917277691,3.87021763,7.980551608,-1.133754885,-11.50548394,0.966650249,3.660246824,-0.837386442,-11.97719515,7.37130255,11.40690017,-3.253523793,-6.985767285,-19.12109931,-8.152492097,-1.103814448,8.683013883,8.5900051,-0.937383421,12.57898719,2.378371127,-4.27651067,-5.548824975,3.054546414,3.870221026,0.803658098,3.523017654,0.404743895,-0.775860798,-0.319968023,-2.088803119,0.796416116
-2.843807862,-11.27997274,-0.282026168,20.08929557,-2.268028892,1.991337191,-6.378935627,-7.857231947,2.857677655,5.28444557,-5.597542551,1.008760522,-2.467028313,-4.015411929,-6.808903086,1.062003223,4.625009463,8.705709946,-1.440737707,-12.96795268,0.621199196,8.172071046,-1.368331227,-13.44310502,7.751234959,10.50479217,-3.692236275,-9.496904774,-17.19995919,-8.850570561,-0.318666828,10.32673655,11.84392352,0.421288225,9.656461518,2.236538166,-5.42994402,-4.19025736,3.301831517,4.237578717,0.890110748,3.823877907,0.3916312,-0.811002542,-0.840812358,-2.570524704,0.325172931
-4.525880184,-9.54923749,0.158763871,15.51403341,-1.541695982,1.838445525,-4.906033779,-6.013729779,2.243314866,-0.479722594,-4.425354039,1.069050305,-2.553727817,-3.032091501,-5.399396756,0.970162262,3.962186683,4.120904873,-2.21636609,-6.739558315,0.917555504,6.411777655,1.547084441,-9.953127317,7.420429484,10.70332877,-3.057318575,-6.507901986,-11.97178459,-6.096586091,0.063762232,7.775126787,4.213906382,0.794325593,9.402378405,1.689564811,-5.472756978,-6.902653879,2.138688438,4.079515984,1.080232073,2.780141383,0.435616275,-0.840043715,-0.769758226,-1.758981768,0.314841406
-4.263341961,-7.147871473,-0.060056259,8.189292404,-1.542804055,-0.457288845,-3.929798319,-4.572924528,2.815047671,1.209920518,-4.034463619,0.627804942,-2.594235954,-2.428760226,-3.491658241,0.962578103,3.798245393,2.808360101,-1.203638064,-8.726415339,0.139545818,7.149480957,0.687872959,-7.504836277,7.77243585,11.38210155,-2.244033705,-4.339362166,-10.60567765,-4.51238992,-0.188868631,6.29266865,3.58629136,0.537506992,9.373850728,1.713523771,-4.315593066,-4.787423567,2.335980522,3.056909912,0.931237655,2.427016294,0.419770097,-0.986252536,-0.472959596,-1.479487874,0.322694098
-4.909590411,-0.675755968,0.601774931,-4.356464892,0.626820746,-4.627714485,0.21195259,3.118863434,1.075277732,-2.482512507,-2.577780875,1.540392247,1.088981252,0.277363088,-1.529871871,0.405497835,1.856021644,8.459251953,-0.379197744,-5.284415308,1.456985389,-7.717585082,2.100390016,-0.032463214,5.953084853,2.381581342,-0.144880605,7.335773325,-13.80859145,-7.212845337,-0.016850111,-8.975321708,-4.116537219,1.534747504,6.535703942,-0.803108935,0.91149666,-4.166481201,-0.574939847,2.155860649,0.570502298,0.07893316,0.3234205,-1.411716688,-0.742635833,0.362138454,-0.341253468
-3.920594378,-2.04814759,0.538418187,11.61421605,-0.573219399,0.038054771,0.146944253,0.273456228,0.95869741,-1.477121912,-1.936019523,1.716180984,1.361284762,0.044807313,2.642600452,0.441502517,1.827368817,8.154577169,-1.512864006,-5.244573834,2.567360774,-5.188220919,1.897562263,-0.979598819,6.239963417,0.429556632,-0.426509166,2.742688568,-12.47275632,0.278348532,0.914291278,0.156136728,2.85564789,1.411182176,6.552373698,-0.25377805,-1.889506297,-3.956717501,-0.877181565,2.126778325,0.474209347,0.297905132,0.296540182,-0.598200075,0.702665087,-0.068866465,-0.361080382
-4.084534686,2.437349369,0.6680043,10.92214611,-0.259186062,-0.393845795,2.201989255,2.28085593,0.780357686,-1.920622556,-1.603898731,1.499039381,1.844980823,1.077919586,5.263067047,0.589394088,0.501143599,9.007257077,-1.568361946,-4.732120677,2.906854462,-6.767207851,2.106428138,3.46530033,5.7335507,-1.681775169,0.831735333,6.142802308,-10.31668413,3.014950058,0.924493563,-3.03721087,1.904584146,1.47515711,5.331940181,-0.454238507,-0.826122184,-4.407697404,-1.148405003,1.143404232,0.578308963,-0.570646681,0.260409592,0.472629558,1.079614158,0.619988091,-0.298427195
-4.624381966,-0.478308425,0.515266335,-8.887876417,0.836829204,5.145816331,-1.175588531,1.431011403,3.176599599,-2.400998339,-1.642948963,0.708613544,-1.959755461,-0.204094232,3.855959525,0.771626136,2.635108892,3.515744414,-1.586755119,-4.294042626,0.741414798,1.592567131,2.546199785,-0.774679618,6.912918261,10.6088084,-0.579137886,4.857868944,-10.32549126,-0.109395604,-0.401888507,1.398563989,-6.163537317,0.329168309,10.25218172,0.556472631,-0.026138723,-5.734803947,0.474152355,2.213718248,-0.215615601,0.88485009,0.3646805,-1.75637278,1.05203451,0.425391546,-0.064392513
-5.143162781,5.283311838,0.354448299,-10.75515502,0.419668562,-4.396442609,0.475132442,5.102670294,3.040266858,-1.847449857,-1.04946515,-0.063115153,-3.377337718,0.822342058,9.150813055,0.726253098,2.041853133,3.812831332,-1.810899513,-5.55204226,0.436063717,3.810025555,2.318866641,4.639528272,6.866080385,10.22831864,0.762055742,11.22524883,-9.944226523,3.169722466,0.315067619,-1.181567677,-7.699103525,1.435961506,10.87440611,1.010526769,2.502595943,-6.094492992,0.6904331,1.013129394,0.563733598,0.025262161,0.403440811,-0.918342396,1.293515487,0.88110701,-0.115818675
-5.493633581,6.167539529,0.307093235,-14.26658087,1.632655238,11.57674206,2.071317632,2.948944819,5.116398953,-1.453311027,-0.713924164,0.231923864,-2.482858377,1.311611234,4.688137746,0.916215755,1.38581838,0.858485948,-0.618254862,-5.464152709,0.782237055,0.917793793,2.004898897,5.737743831,6.641295958,14.55334286,1.348339022,7.944163997,-4.267894054,4.327832841,-2.427526916,-3.187210447,-7.675220716,-2.169693111,12.14063922,0.966894853,0.070374996,-5.587890678,0.919495824,-0.578040527,-0.859104107,-0.345763119,0.399104901,-0.634863974,1.389713023,1.528404973,0.259736205
-3.010240598,-6.591650791,0.096145462,11.04322087,-1.511982072,1.553556686,-3.995168262,-4.484537607,2.59062884,-0.252228879,-1.790972563,1.270306467,-3.323474921,-1.601025629,-4.324734959,0.351241982,4.36821471,3.112098429,-0.677509074,-6.806025199,0.522118052,6.864866816,1.612782051,-7.206317813,8.231545539,11.65093281,-2.194198678,-3.965053832,-9.48272508,-3.362876571,0.117870337,6.637375195,2.51062533,0.718244994,11.76771754,1.244504938,-3.961957945,-4.656549775,0.864117337,2.252760264,0.4575482,2.082584911,0.423758233,-1.93734687,-1.00319597,-1.291609605,0.255140074
-5.194262702,-11.45469462,-0.142266301,6.600919107,-1.664997831,-0.085813217,-4.69983074,-5.214488375,2.686211077,0.966641416,-2.205712292,1.963869903,-2.417036582,-2.399201384,-5.715933922,0.096342941,5.048584225,3.840033645,-0.642257006,-8.377949178,1.611997693,-0.616493807,0.671143066,-11.28573996,7.294541944,11.72961991,-3.310118848,-5.504542511,-17.91352079,-6.93647248,-0.412644923,6.56071514,1.606517025,-0.254299124,14.11384081,1.607754009,-4.822071995,-5.506762351,0.622666975,3.714219096,0.20582183,2.509099685,0.491778726,-2.930871321,-0.591002712,-1.740594877,0.377868855
-6.114747903,-14.0763827,-0.332873453,13.32361804,-2.125302598,4.536688049,-6.906091344,-7.577699651,2.772459551,2.774841945,-1.017287826,1.918204551,-2.626094375,-3.218944316,-8.23154703,-0.118871851,5.63153037,4.12878466,-0.765697066,3.090939903,1.288464428,-2.75434158,0.558445647,-13.76138805,7.614255983,15.03732269,-4.032445913,-8.518847074,-17.32004612,-6.924136279,1.258445137,12.10339243,2.293457821,2.0291085,17.61192844,2.77367283,-7.172922444,-5.017219807,1.22301276,4.134313886,0.233141996,2.968568037,0.516083854,-2.637214234,-0.937520596,-2.313329265,1.525446049
-7.338620467,-6.799144787,-0.220537729,5.642946943,-1.495394036,1.614905141,-2.956735495,-3.783222965,3.174152383,0.96966886,-1.106664838,1.408153044,-3.35241584,-1.66737183,-3.519099033,0.624161726,3.768644896,4.423480618,-0.72913006,-7.955500144,1.648452278,-2.329506637,1.064652509,-6.53418568,6.825371477,15.49769068,-2.032026866,-2.056390471,-13.08276147,-2.294739766,0.04815973,5.966851426,-1.752585552,0.933423887,16.78220667,2.316308607,-4.915679377,-6.722994658,1.340712284,2.407807259,0.518766202,1.482286427,0.513583164,-1.284548708,-0.183636417,-1.120858602,1.014551173
-6.693578785,-4.204036839,-0.056663945,21.34684036,-1.327980152,8.910189647,-3.87247122,-3.105254518,1.48896098,2.35319742,1.416710045,1.055390559,-1.140649183,-1.132800382,-2.566649309,-0.548716581,3.357789509,2.500244678,-2.212957926,25.35746321,2.105970835,-10.2092148,1.951652217,-3.468727674,6.708728097,12.63460551,-1.50697941,-0.095697726,-12.22298647,-0.589735247,1.669341323,9.526739385,-0.013800874,2.782511622,18.90122954,3.26941498,-5.125101063,-5.550503311,0.795730696,2.017228374,0.53203756,1.089359063,0.488614079,0.028295,-0.823740259,-0.772460463,2.587050077
-6.515183562,-7.527592973,0.358623026,9.774609027,-1.402553495,1.856007023,-2.428447762,-5.424155163,1.681075611,-2.503785841,-2.079223466,1.8863386,-1.421305143,-1.768521817,-5.677541663,0.699956194,3.0683708,7.216060827,-0.740123465,-4.362363316,2.314354321,-4.337682333,2.476586313,-7.284562713,6.177055016,9.721267263,-2.025956714,-4.660345349,-9.037315414,-2.831358911,0.332452535,4.117853976,-0.608915857,0.874980819,12.01743163,1.447493237,-6.26275308,-8.251812766,0.894200965,2.634380704,0.891755563,1.43493122,0.409908121,-0.819100529,-0.335387286,-1.087510395,0.819637569
-7.147048358,8.865438357,-0.361618866,-2.980651239,0.340411176,1.349754174,0.202851381,5.898413576,1.635820849,1.883798801,-1.76399891,-2.096272821,-6.388067747,0.549925597,8.858716808,1.003519283,1.521307039,-4.071851751,-3.453959711,-7.910559128,0.414762481,15.75174036,1.649549008,8.118386327,4.562083338,6.593934061,1.515572133,10.44998999,-4.608169916,6.216737256,-1.23775972,3.911580049,-10.26026268,1.381615051,0.949575549,1.908492623,1.38355248,-2.437905869,2.386492245,-1.218902752,1.045116179,-0.355301051,0.371820162,0.369839404,0.067657469,1.015747786,-0.437753007
-7.878273069,11.29837587,-0.437623606,-13.97476912,0.296124994,-8.298291986,2.761298398,7.668457732,2.812258789,-0.958887842,-1.127088692,-1.878621153,-6.733721711,1.310634118,11.41742932,1.071063147,0.584488397,-2.150993134,-2.446390716,-7.775000706,1.019529645,13.34490346,1.852728952,10.33362819,4.109517569,6.456450328,2.371440673,13.64522595,-4.972795273,7.543108321,-2.52799666,-3.962189036,-11.01534465,-1.491373066,2.272474395,2.163506326,2.436099512,-5.008381426,2.307359416,-2.262386809,1.326077262,-1.02062586,0.393459693,0.508362836,0.83651888,1.426478202,-0.340108139
-8.522898525,4.75620628,-0.403516629,-8.709473444,0.265002264,-5.816965034,0.356482782,5.569569809,2.406780602,-2.186514757,-1.362616627,-1.141748939,-6.345528502,-0.075854674,9.224732431,1.097354426,1.601930655,2.337302764,-3.307981426,-6.079336153,2.172225385,9.139545639,2.524581896,4.048659023,3.652249751,6.409329731,0.53989086,9.934110001,-11.70398259,3.536105725,-1.988334202,-0.29120109,-10.23619496,-0.859653325,4.6969155,2.269084271,1.365536136,-6.864167828,2.172600628,-0.358633077,1.264056449,-0.056884167,0.419920746,-0.371141986,0.69936471,0.728547619,-0.249079391
2.267166044,-5.456939975,0.463096873,-7.060462794,-1.150894905,-2.55325141,1.959797807,-3.502535903,1.337126846,-2.249167094,-1.286345746,-0.283247422,5.34870301,-0.452636734,-4.199259481,-2.228160293,-3.702513313,-0.636670542,4.795792613,-2.124187717,0.11574255,-10.52528683,0.702860205,-2.084403489,5.742441769,-3.730628325,0.750089437,-5.56573627,8.583366575,1.769907165,1.847649162,-1.767704925,-0.823026793,0.403019407,-6.032131275,0.424447652,-3.22879442,4.195723861,-0.861247461,-1.583165096,-0.080421049,0.026179839,-0.367952209,0.435691179,0.322790424,0.391290085,1.332352029
2.762754826,-1.082661685,0.456167951,-7.394855007,-1.400993361,-6.207665291,3.727802468,-2.093379024,1.074713606,-2.441596408,-0.521659121,-0.530272216,5.342099217,0.935337536,-2.388792856,-2.059270763,-4.612033725,-0.637881474,5.692204468,-1.686476225,-0.304943663,-10.64493892,0.844392905,2.318800076,6.049716239,-4.082439238,2.117324643,-2.62435248,13.54544368,4.730323007,1.637501288,-4.744770558,-0.988165471,0.276745804,-6.13157933,0.548076373,-2.020638378,4.081543384,-0.701105406,-2.878049276,0.330652827,-0.844841025,-0.362910369,1.512957596,0.417979726,0.928490036,1.596705136
2.744615456,-0.871832753,0.436702907,-7.236192123,-0.614920492,-6.253289923,2.985857683,1.25714468,0.455307336,-2.399889485,-0.613046167,-1.247125106,5.342099217,0.563118441,3.11879321,-2.0002674,-3.920663432,-0.733876617,2.797817953,-1.731807187,-0.29109867,-10.62389526,0.900999034,2.927591061,6.133201665,-4.082071612,1.583859688,1.903000176,5.68875871,3.572946107,1.741418354,-3.445801505,-0.976472121,0.620668437,-5.324843708,0.447661436,0.964139117,4.202504115,-0.702909646,-1.308721063,0.234591782,-0.617755861,-0.347625812,0.909054918,0.916677455,1.095547112,0.523825701
2.739792357,2.492984753,0.345155138,-7.911674925,0.04227933,-4.132630266,4.236190344,4.149611462,1.390906475,-2.104505313,-0.164217454,-1.856778122,5.342099217,1.203634724,7.104774874,-1.839874223,-4.432251062,-1.322812668,1.991435921,-2.05070832,-0.416474259,-10.39927573,0.768942759,6.66281125,6.246178147,-3.419759719,2.37299571,6.232453806,4.77032959,5.350309319,1.541432114,-5.342785975,-0.925944692,0.543709545,-4.935608182,0.468467004,2.923377954,4.625485807,-0.627222274,-1.731190986,0.043817598,-1.170003242,-0.345906046,1.41680873,1.444712013,1.718482944,0.214145877
2.725607018,-3.003759242,0.504642388,-6.700240745,-0.569438081,-8.205470569,1.37240848,1.600531392,-1.688171419,-2.499866722,-0.759534918,-1.366546974,5.342099217,-0.094980681,4.331853933,-2.131782158,-2.804993284,-0.69790308,0.563738405,-1.628827554,-0.127456183,-10.80041612,1.032460634,0.8912809,6.197325161,-5.390834639,0.505117884,1.957506508,-0.804551088,1.196492561,2.222077587,-1.05207688,-1.028942364,1.141179916,-4.991187482,0.211467249,1.710651167,3.96012698,-1.169673805,0.39061573,0.216318781,0.018237027,-0.333603332,-0.216432172,0.655112444,0.698029578,-0.311536263
2.749933565,-0.257607091,0.491650542,-7.130358416,-0.848115287,-4.78424986,3.66280118,0.164610238,1.46359958,-2.217988451,-0.278909622,-0.763649502,5.342099217,1.014849296,1.142183892,-2.026088556,-4.344166468,-1.154638609,4.417793207,-1.931530731,-0.316885967,-10.56386004,0.782281401,3.205146284,6.179023871,-4.297619952,2.042218669,0.55739952,8.915572867,4.589161977,1.596346811,-4.717209994,-0.963187744,0.330325662,-5.662038206,0.418293122,-0.220257327,3.990781794,-0.984708463,-2.015170526,0.138032462,-0.859641151,-0.358928895,1.281222628,0.962714543,1.158578551,1.114901274
2.689149543,-8.937215024,0.483527344,-8.259839,0.625297172,8.823369095,-1.165567318,-2.49205997,0.193656804,-2.481728717,-1.580897591,-1.323952836,5.452833548,-1.762536346,-2.173025779,-2.135589986,-2.411196177,-0.448004057,0.398481343,-0.975654286,-0.331531677,-9.98253225,0.792071424,-5.165277978,5.953467811,-0.142022682,-1.088975332,-5.250863347,0.224057058,-2.586734329,1.898679315,2.470963379,-0.923098182,0.746821248,-5.395925525,0.667482789,-1.317984742,4.111767206,-0.235193243,1.486620315,-1.083013147,1.173731897,-0.386770674,-0.836965772,0.534357303,0.367819194,-0.180289097
3.823446314,2.672974094,0.30605242,-10.04598487,-0.949243464,-8.051891958,5.921535721,2.406283338,2.179663387,-2.032818252,-1.371392912,-2.55044333,5.452833548,-0.489574052,4.0741651,-2.207733548,-5.813562761,-2.387631814,2.382719035,-0.798636128,0.506384925,-11.7412366,0.40155796,6.881869016,5.250459408,-1.356464954,2.557747481,4.63189642,10.97550874,5.974647301,2.329496507,-6.50903547,-1.18478793,1.061276187,-5.284185541,0.797011742,2.048422531,4.75877767,0.16873155,-3.260266126,0.715427884,-1.139385329,-0.427713622,2.576584673,0.636294032,1.462945797,0.647239354
4.412550471,11.97194612,0.077353981,-12.2569537,0.093374473,-11.72317326,8.024081493,10.20678409,1.373107751,-0.808584747,0.602458608,-4.346850117,5.452833548,2.332342603,15.58958822,-2.015609991,-7.839960486,-4.761134751,0.468690068,-1.777834998,-1.508311483,-11.29850892,-0.319546413,17.01318482,6.461122155,0.517011473,4.772378335,16.9456361,9.630453157,10.45100121,2.182989349,-11.14666683,-0.952131996,1.141246026,-4.310423977,1.564909796,8.343127075,5.879479033,0.598116747,-3.182046352,0.797127619,-2.650038514,-0.449808762,4.574940172,1.954854176,2.951521468,0.060860422
3.842744925,-3.958710037,0.562287248,-7.757739306,0.533611752,6.676509473,1.174086701,-0.589443473,1.799298788,-2.298289821,-1.09510369,-1.663368203,5.452833548,-0.725865217,0.14014564,-2.279050609,-4.734076694,-0.919084759,1.771524637,-0.517153456,-0.630642719,-10.4822086,0.453159939,-0.661040732,5.899241016,0.979385665,0.486154193,-1.211930685,5.774677568,0.79461927,1.908472919,-1.2206645,-0.948883462,0.621108958,-5.526565987,1.135921268,0.407823516,3.705691788,0.057775065,0.177662066,-0.739413008,0.217985308,-0.45772752,1.31504114,1.107188811,1.093339393,0.620727981
4.856131093,-2.484668074,-0.215793964,-15.29096328,-1.166995385,-6.527193048,4.334590488,1.659904684,3.189113925,0.369080203,-1.755197956,-3.461316187,5.452833548,-2.327158305,3.155380007,-2.211416209,-5.313443658,-7.577635902,1.403152131,-2.788035868,-0.148705835,-11.03179279,-0.962967657,3.222153552,5.652572409,2.398275754,1.186666005,2.213971973,7.590612371,3.015812635,2.348302794,-3.090350531,-0.82888999,1.122636535,-5.378212408,1.286662497,2.526616636,7.570661897,0.901298165,-1.948780873,0.347272595,-0.18116728,-0.458283271,1.750082331,0.516742552,0.852530738,0.384493562
